n1,n2,nt1,nt2,s1,s2,ri1,ri2,phi,tetha,psi,l,w,h,M
4,10,5,7,0.00231122283355724,0.00103201725115866,0.0647482535677426,0.0521231813630087,0.097735579590125,0.251969209710584,-0.232537122668135,0.0537960519902839,-0.0298007328939245,0.0679349462784058,363.894617889494
10,10,13,5,0.00258923483694245,0.0019750049062172,0.069456669064826,0.0724438637547057,0.0198349606581117,-0.181174952414774,0.275205836639202,0.0712927692613505,0.0417200837125068,0.0805333934273808,1110.3369869594
9,5,14,7,0.00227747380250425,0.00129435202078121,0.0460703148176751,0.0340083837640373,0.25404660758901,0.00531823115479757,0.562487076857622,-0.0490895771900358,0.0322505586848311,0.0667005002148152,394.421968413621
8,4,10,10,0.00208917608834277,0.00134354969410467,0.0407906795451627,0.0794764807769609,-0.114143882391454,-0.19214803976317,-1.02558436803881,-0.00264401049604394,-0.0401464193021927,0.0803110113626035,1326.7287664807
9,7,12,8,0.00114977574445808,0.00298848112160829,0.073282410931805,0.070816614161018,0.161647703369233,-0.179680812265051,0.875691865008718,-0.0542414506329752,0.0256316170013884,0.070882687107565,2709.72235531761
5,9,12,15,0.00149824531628926,0.00137823950400751,0.0497392832132228,0.0797655235965909,0.219628063296972,0.117720225467722,-0.684458442296592,-0.018321405515909,-0.00470821129204212,0.0710064031825703,4528.48568178803
8,8,10,13,0.00148519030594374,0.00176150219948804,0.0781230399174996,0.0446227014785256,-0.0768908917775191,0.0992921302963837,0.0932929900736655,0.0229763090244546,0.0323513865060759,0.105146370960441,1584.13104234478
10,8,12,5,0.00249414035092012,0.00102593802074589,0.0789421012759775,0.0322562382620695,-0.102627678953744,0.211651178393818,0.671302407703846,0.0309501991223514,0.0270813160476192,0.113564849103135,296.56453809272
10,7,5,5,0.00186837783752788,0.00219074031583676,0.064749554427715,0.0514633739863048,-0.138460207115659,-0.238713498791289,-0.682185507725933,-0.0174255865045478,-0.0171714570792327,0.119382919180594,185.201295590495
4,8,14,11,0.00125044993624212,0.00116241976980763,0.0607399451429472,0.0487065432919073,0.0739238159851795,-0.153461618329085,-0.372451949523714,-0.0168811595666343,-0.0115746553498071,0.119558440236783,948.8232153454
7,6,6,6,0.00183282232298564,0.00249030134511794,0.0635793077231376,0.0308073281380135,-0.129423894343796,0.0984521403484047,0.264938858050432,-0.0248364460612621,-0.037953607318119,0.0917782868501834,158.509116199196
10,4,10,7,0.00233042026708764,0.00195337650436947,0.0482844989699572,0.0629532490938048,-0.21225752537301,0.118003884274247,1.33270881789255,-0.0290935815423151,-0.0290439645864415,0.0868971659214728,768.533860790031
10,7,14,9,0.00176810831863316,0.00208093345794242,0.0347162527831427,0.0554370326534721,0.0300702650893365,0.0126374011836368,-0.228980551477309,0.036249605650445,-0.0390999020966995,0.0825821213658182,941.544496125437
10,5,14,7,0.002753918746885,0.00159072156115865,0.0669407636245672,0.0758941796107438,0.0740285671678555,-0.0897426652585693,-1.22363586477783,0.018581428592996,0.0150197280050311,0.0818614591883246,3084.18768543573
10,9,15,10,0.00222279593593115,0.00260304234883689,0.0740010584885763,0.0319328462951726,0.254905371269614,0.0505243920167688,-0.416944166182352,0.00487318794477809,0.0355634883868819,0.0777656647388296,1956.16425569168
10,4,7,13,0.00249704154236974,0.00169791368655912,0.0688090965795829,0.0399096795388597,0.251504437196789,0.0417100840838269,1.02098237950142,-0.0474376516055739,-0.0106636532289413,0.0589532616067663,1298.87980487183
9,8,5,12,0.00111708894229244,0.00173746510413667,0.0705860640688751,0.0380740388515153,-0.195139373434081,0.229804142579809,0.292184898484195,-0.0107102552892272,-0.024093886763591,0.080647916227075,746.899964903354
7,9,8,10,0.00289855863750373,0.0015965583832058,0.0490005842788935,0.0619847400108202,-0.137110112073705,-0.0159082153919365,0.541653858215739,0.0385335127948261,-0.0103491966604613,0.105268961877454,789.944384531426
6,10,8,5,0.00206526491508967,0.00221480988720944,0.059919990216687,0.034798138236389,0.0229241378352398,-0.199006267490814,0.119952349938885,0.00766585926599553,-0.00728282136349635,0.0890882254649671,298.443830979026
5,9,5,14,0.00137326827163998,0.00192433623697871,0.0376461438823418,0.0544323461421162,0.157279894216906,0.0462684326838723,0.0140538366459073,-0.00926942423096975,-0.00377904829334782,0.0905284970153983,484.076681971559
9,9,7,10,0.00126166675356317,0.00132902656724432,0.0382098835020567,0.0770540375534849,0.159808035649484,0.0159310744012772,-0.294184792466266,0.0289335672116822,-0.00905146956655507,0.075207606715012,928.575370322885
5,8,10,8,0.00125826059069673,0.00238461578365731,0.0551328849908887,0.0641534114865944,0.142856804420305,-0.0418158220824791,0.336542104758989,0.026639521651335,0.0156865008341395,0.104086219345489,859.591946906176
9,7,5,13,0.00272222156102947,0.00260009540080393,0.0422520770951795,0.0759304474315536,-0.115808755363391,0.244835234087353,-0.332465133354859,0.0259386361439983,-0.0215452205704593,0.108823293692734,630.402381447981
7,7,8,5,0.00278158405675053,0.00161257821021644,0.0794467080323364,0.0732861844103527,-0.0796473992514869,0.163655505528655,-0.816074213913307,-0.0224043349446962,-0.0658876888093986,0.0558213502481729,1264.20107063614
10,7,5,15,0.00234784845003353,0.00299673368871849,0.0667497931999447,0.0451243220222342,0.133180816369259,-0.260540293903977,0.421401955394697,-0.0334705680690083,-0.0507998234780657,0.0523583324252545,1822.53669835893
4,9,5,15,0.00178183102938271,0.00224590936907908,0.0624654184445708,0.0575833089275607,0.219521479269056,-0.100307127385313,-0.192460114922993,0.0401381705553951,-0.0499882662446264,0.053005236594472,1329.08920911598
8,4,11,10,0.00298030354059513,0.0028637425668504,0.0579012387556141,0.0488866944891268,-0.1315711541881,-0.121914518792983,1.10043517248828,0.0335629474007242,0.0429380585783709,0.0880059944200102,1179.60616703064
7,6,6,15,0.00203742241496626,0.00169668729684839,0.0336501604077061,0.0764982977911293,0.202471540220938,-0.000303749062782188,0.179369782791544,-0.0106769043775027,-0.00897787147531543,0.112364689965038,556.226856756716
5,8,7,11,0.0015830896010268,0.00279576117983756,0.0665538467540829,0.0686300701135011,0.161007786393405,-0.197007172525792,-0.346993967899681,0.0397434982055079,0.046088223433411,0.0552975576706015,2264.40647447221
8,9,8,10,0.00116776470006914,0.00171272337855064,0.0745544382517536,0.0380956280230619,0.0451832028273361,-0.168374622499379,0.555708263490465,-0.00720125324150261,0.00411449839799306,0.0519200531325144,2124.97766408025
10,5,5,7,0.00190186682537099,0.00189267860151638,0.0457883757515298,0.0472499964477183,-0.0719535270290896,-0.0412058898051449,-0.119836116059771,-0.0299985932562497,0.0362540855880462,0.109670637823504,131.243246815376
5,8,13,11,0.00134786866273826,0.00158360912414267,0.0490880010088045,0.0527338071813736,0.0517294381198373,-0.223635268557677,-0.0249162590169596,-0.0468188921247597,-0.00259213522049006,0.109303660665496,879.092315985479
4,6,13,11,0.00265332089237755,0.001050836726351,0.0459857061337424,0.0362133446952748,0.0927599714656962,0.203291322059399,0.780315743886143,0.0329180735087524,-0.0403982735623694,0.117921535791019,376.081616842079
6,10,13,12,0.00227853600534401,0.00212670208992816,0.0353859101834329,0.0472442982676302,-0.0595034873022641,-0.174492042120716,-0.216375336125023,0.0101976573922027,-0.0117656188911935,0.107058543377734,1026.0798004246
4,8,8,9,0.00266990132467717,0.00188511848553519,0.0540367219758508,0.0703226721750613,-0.0891417931066888,-0.1379856753247,0.0276001096997311,-0.040763511781765,0.0563074581395981,0.118239491847576,471.710483590511
6,7,8,12,0.00128150862204617,0.00113529516113496,0.0689799190077731,0.0659164013737111,0.154693941169036,-0.098237613797132,0.105299819636525,-0.0445483606087185,-0.0150294784278639,0.0977960662266295,1405.93347654513
7,5,9,7,0.00221679737770727,0.00243171106389282,0.0598492880297598,0.0453442774778623,0.0398261055946629,-0.179350774589669,-0.338672518462324,-0.0300649632379979,0.0503363340712349,0.0802704443713544,561.328583551659
8,5,7,15,0.00270400553217318,0.00290922635174371,0.0731892919570763,0.0403962182895323,-0.0269394672360578,0.068454983807671,0.571212676716168,0.0382247023608939,-0.0272482294213916,0.0951069988377255,1492.14830776943
7,5,14,8,0.00246665597063395,0.00262636385438792,0.067182424597894,0.0745684076589994,0.114542951144902,0.0225439336484379,0.991781351610902,0.0305342975708554,-0.0379002102885612,0.115600384541117,1810.3546511255
4,7,9,8,0.00191165850389301,0.00132602181640877,0.0671803371133714,0.0548990203880371,0.199787287476909,-0.224520739496898,0.0780212766531377,0.00675559658250484,-0.0499968037050496,0.0848388985648324,835.051734820844
6,5,12,14,0.00212842764368701,0.00112106807098841,0.0560773401980188,0.0467294465276586,0.0747552914748805,-0.214584060589714,1.13803762782719,-0.0166811728696138,-0.0162000466385389,0.0740624468509976,2582.89114513148
7,7,10,15,0.00224739548874468,0.00197409646758714,0.0396953164994986,0.0622455185620535,-0.174429924943576,-0.261114044349444,-0.415106933242701,0.0409836632065766,-0.0311283512825475,0.0960007671148368,1319.30930126097
10,4,13,8,0.00299795157909803,0.00227175718914854,0.068051891794799,0.0390519575313587,-0.188291118308294,0.0181155293781819,0.738882894543473,-0.0535382192195236,0.0685340213284724,0.0534047343016156,946.232974589416
5,4,14,15,0.00250264748619907,0.00254085950161948,0.0411329858713522,0.0642797761829621,-0.076055824753364,-0.0586610029028735,0.803553960268403,-0.0081344686876122,0.0256958494991473,0.0946398137164123,2738.95441902933
4,8,13,13,0.00297629693336697,0.00252168268093599,0.0652954967642972,0.0433993552388268,0.229633783979217,0.146705190977461,0.65892991977763,0.0375508552740084,-0.0107491608757367,0.10473142811645,1993.33153337524
9,9,11,8,0.00122090365591661,0.00162431366272135,0.0730500574367761,0.0382080919630639,0.0138518911450317,0.255570028088872,-0.381094236211865,0.057814973823697,0.0605158747245282,0.0515183200046471,707.308938310203
10,6,6,10,0.00244682601499427,0.00125866392919018,0.0744989264670941,0.0311243839306986,0.124113490776019,-0.157220078273559,0.664305981413228,-0.00794272385991548,0.011461417509137,0.055668916397442,883.768847276909
6,10,7,14,0.0017827798068739,0.00241463316192866,0.064541654465479,0.0679971707540536,0.210273713950701,-0.124158022827974,0.171899447942372,0.0371668923538658,-0.00522623384600659,0.063838154331108,3465.23445328463
7,5,9,13,0.00107264751295289,0.00279272519628593,0.0425621473420063,0.0413329134435272,-0.0260497669926648,-0.127304950567547,-1.04123749534475,0.0129801687129218,-0.00363129114934222,0.111266885881404,586.452147354032
7,9,12,10,0.00110512726343642,0.00136368795949181,0.0660826344107064,0.0747112652789985,0.10860954509216,-0.13515411672032,-0.363876364057545,0.0217946675370086,-0.00786091922669023,0.103142983089278,2324.39583952855
7,6,10,5,0.0014364733301663,0.0012732262759589,0.0533006936373558,0.0788799062344847,0.012437665912049,0.163292330702271,0.748007401327059,-0.0470009303504015,-0.0160399358488127,0.112505219414144,471.892693313342
4,4,8,5,0.00189061500710707,0.00192056122365843,0.0359242859674475,0.0328920647500039,0.207236615356863,0.0320632693151744,0.230901444574615,-0.0225848412169199,0.00481647999152428,0.11263534570792,47.3322825519342
10,8,9,14,0.00206010463928616,0.00147340691833267,0.0382230036724106,0.0785000725836282,0.143154952143399,-0.19596933917481,0.503057985242125,-0.0068279344137396,-0.0300133318545043,0.0897889898400059,1581.8766353544
4,7,8,13,0.00129095383941404,0.00292613819740991,0.0644121377158538,0.0367961379582217,0.0880246627443432,0.139347073004703,-0.817126840816262,-0.0543785421057333,0.0183176559979153,0.104492452203476,569.90714167811
7,7,8,5,0.00173838913141672,0.00195063752302635,0.0376859524263563,0.0721996560160718,0.00507046748926449,-0.133327514530207,-0.637207797440902,-0.0277858253642521,0.0313112083274891,0.0869877889778545,345.150393144069
8,4,5,10,0.00186723475966402,0.00191772603765133,0.0405522559675694,0.0643022864378237,0.0641210485332962,-0.00522414546275862,0.87165849440926,0.0343873781698414,-0.024890373925972,0.104590633289953,258.547351578442
4,6,5,12,0.0022107846262464,0.00232899900188903,0.0689042497640517,0.0674387162185712,0.179202471804911,0.238944398080526,0.435451066681387,-0.00161647882179013,0.0149138162553631,0.11176997969388,798.777195541926
8,4,7,6,0.00229478314886064,0.00209135992919906,0.0568412585071284,0.0730950656370624,0.260624978046938,-0.246056020094646,-0.42442679028322,0.00716502095752263,-0.0269965811378716,0.0957219159238074,586.295255234524
7,10,12,7,0.00194107918506881,0.00268862839447395,0.0612601070481533,0.0338005378527427,-0.0371937792821262,0.0726869303283365,0.251949793198155,0.00534642764249484,0.0494038519800235,0.0761994965158617,766.580427414231
7,6,13,8,0.00245580375543834,0.0021088062342269,0.0387356718930141,0.0564830475288957,0.000681182612865705,-0.159911756145707,-0.947771482591684,0.0436879157442292,-0.0308667322849504,0.0749204953334236,1045.80410692453
7,8,8,12,0.00159537070745562,0.00241357396776738,0.0611199981112546,0.0775522424515954,-0.130292115733395,0.081784728495923,0.12981751241386,0.027439646549904,0.0256207224102106,0.0973593747481614,1868.92190201647
10,9,6,12,0.00166984504279544,0.00203738511495786,0.0667989585047809,0.0439474802232338,0.156227443242578,-0.0175821468224719,-0.607428891682955,0.0503015859273345,-0.0302352504224842,0.0771259959287086,880.670562073617
4,4,14,7,0.00258199776412031,0.00299011918206985,0.0478365496590636,0.075896080562207,0.0939691458736274,-0.244010084422083,-0.807801899408429,-0.0465801265801233,0.0102817155100409,0.10154657718065,1079.62974704899
9,5,13,12,0.00110970337254738,0.00219423326018125,0.0787631694267914,0.0541002276765788,-0.0962200671918085,-0.190204361511847,0.48792480453286,-0.0141798479134271,-0.00643166427210195,0.0506086441022463,7405.90987780749
5,6,15,13,0.00262442633427213,0.00191078276848895,0.0408899425521007,0.0605691541201337,-0.0935428145410164,-0.0373705220367212,0.62839915972659,-0.0221069056232231,-0.0595857820836528,0.0797482971230228,2171.4646331323
9,8,13,13,0.0022594335716478,0.00152227581586838,0.0759059626384387,0.0721568601029931,0.259153287546045,0.177996377774666,0.547532944605542,0.0174475229496848,0.000782312132275115,0.0841944077502346,6490.35414278158
9,5,5,8,0.00108128587431235,0.00206843846480518,0.0495289417065228,0.072371267042651,-0.187452898924866,-0.210302840118822,-0.672297363056236,0.0213355490319238,-0.00614898156364549,0.0691286200299674,842.882116271613
5,6,8,12,0.00189501627022847,0.00139094313572133,0.0411606688169632,0.0729687225212096,0.128337432151251,0.0161700021754056,-0.0213907427332805,-0.00896037662212045,0.0334296720068841,0.104019895615749,748.002853087548
6,10,5,14,0.00257295102684939,0.00261189058329088,0.039798249515498,0.0454523103454162,-0.214719541686205,0.135750226613499,0.0865224930788973,0.0161103359681496,-0.0111103758631383,0.0938463945285732,532.752457716147
9,9,10,10,0.00279798886646167,0.00122037502917752,0.0510081389146204,0.0415991487751713,-0.157624815658502,-0.00709167103911845,-0.628096899393505,0.0194726684515793,0.0247703943515961,0.110483698826853,613.842451616658
7,5,7,5,0.00186664117031124,0.00114074298620301,0.0518787599589064,0.0623241774586451,0.189842696521389,0.121076511170268,0.724120098676378,-0.0363522674095032,-0.0387489158698377,0.0692440490580917,398.87891734491
9,10,13,15,0.00287549343785699,0.00133796558254534,0.0343453814757779,0.073320759989139,0.069551387439964,0.252503701901099,-0.087342729754106,0.00510307780790912,-0.0108207957702521,0.109414198366832,2293.8459238944
7,8,15,15,0.00114675836011528,0.0026037304946228,0.0506798162362125,0.0745088687290342,-0.261365232816684,-0.24190218059574,0.0464222098480295,0.00999127386884926,-0.0400103591506915,0.104038375400889,3535.64455678058
7,10,15,6,0.00185304122132036,0.00185754774621701,0.0373368998660253,0.0385128761643606,-0.236656142858814,-0.131525113654276,0.594196256277893,0.0432865324020024,-0.017171470032979,0.0758243124242572,455.483855257858
8,8,9,13,0.00200222660902658,0.00225233779056287,0.0744507262786079,0.0536142436783514,-0.220924849755525,-0.248860969762463,-0.738447770401867,-0.0491186158946871,0.0440804598278145,0.118732614960965,1266.093344153
9,7,5,15,0.00159784451708524,0.0018161273181893,0.0487718919536104,0.0599922972615035,0.193449562361871,0.0140851892072238,0.386817363393283,0.00639453982250248,-0.0243416765350973,0.0667496339455717,1485.59453800651
4,5,6,14,0.00285672834640975,0.00239582546970737,0.0351661969062737,0.0442145244081522,0.218794116074376,-0.0289365104383311,0.531090023758181,-0.0172242658039157,0.0212443484681109,0.0955924388324999,390.471114521783
6,10,11,15,0.00294298222672629,0.00194448780651953,0.0450987090210151,0.0304320810564727,-0.0323721905337375,0.228481595462953,0.0108819244004398,-0.0218194417952083,-0.0484177801568707,0.0842220159757529,942.643861568541
9,5,8,14,0.00123418429029731,0.00186950848411559,0.0649618885976551,0.0701175322469527,-0.228956869570632,-0.019959425003941,1.20836409016468,-0.0323680776288423,0.0275110509631507,0.0634666758395862,3369.16510439962
10,6,9,15,0.00198569884535835,0.00176049522775507,0.0744489299937073,0.0570772929478936,-0.239123881533715,-0.103281832735799,0.750438750744133,-0.042277605618712,0.0444992851688717,0.0909692281907359,2339.52456921454
5,5,6,7,0.00275916579901821,0.00111514404105531,0.074784848223531,0.0602779904285594,-0.13393928355168,0.246330465238785,1.07288247406629,-0.0214191400290591,0.0262053258078101,0.0865688437656306,698.782809513358
8,6,14,15,0.00271551321131525,0.0019171088943689,0.0382868511064401,0.0669364337686027,-0.134713531374594,0.0525895306070502,-0.473961815964929,0.0307396706783726,-0.00924044455463341,0.0714914465908392,4541.62212674834
7,4,11,9,0.00211724337800502,0.00266973125658022,0.0775965668665603,0.0494106488748729,0.063467470669588,0.254593683854696,-0.584618815012653,0.0160309407855496,0.016455263493453,0.0807234430595355,1908.62926497647
4,10,15,14,0.00210056005177929,0.00252555344817228,0.0472265921709956,0.0370298011384684,0.246778774183821,0.259535415707053,0.214128163508925,0.0103361202121176,0.0307169854499071,0.112364442390492,1235.29560983899
6,7,12,10,0.00221012330918531,0.00141083849918248,0.0636422592746145,0.0665318091535988,0.114894408263029,-0.179747958973231,0.492128979627571,-0.0639424289738093,0.0310937375928417,0.0694967790104592,2124.57599941687
7,4,15,9,0.00194568891627726,0.00140893688355567,0.0624506814755357,0.0730626893279902,-0.107397416461523,0.0921183586453806,0.588832066024794,-0.0580352833809375,0.0558797155502342,0.0834617746238372,1570.35876660344
5,8,7,11,0.00271635338894321,0.00297464752832265,0.0458973774347985,0.048460239643341,-0.186628410999996,0.185517754599717,-0.627707638239629,0.011447404516918,-0.0199005939538052,0.0973705334007618,699.994389264675
8,5,14,7,0.00206360365847016,0.00183589970905346,0.0726208278857085,0.0609368548776241,-0.115296999209689,-0.174957607970452,0.338405615014943,-0.0100565182329078,0.0467094200483536,0.115402481499752,1152.19337280767
6,5,14,9,0.00296117142052514,0.00146016117597599,0.036645737695996,0.0462521853766286,-0.074076719209486,-0.205048986149853,-1.09720329635887,-0.0523190895296527,-0.0161575162137714,0.0948979331924454,623.086895108022
6,10,14,5,0.0013054309656862,0.00194932952095856,0.0353284598962899,0.0655312832914397,-0.230635125115693,0.130493542588537,-0.453961199688759,0.0201033997387573,-0.0350488611261751,0.0767362778733658,714.113508939734
10,7,5,15,0.00200916618605227,0.00267715684123198,0.0385256662242582,0.0599851862328054,0.199507959655696,0.093365712998303,-0.654469685890973,-0.03097859456031,-0.0218258954760443,0.0581604554711002,1180.08106407035
10,10,5,14,0.00102112075895322,0.00122000969285743,0.0530464733678581,0.0342513432451561,-0.0362860413188484,0.182525957895117,-0.24921184537611,0.00391947753126637,-0.0128397406367536,0.082881142333324,574.031614114796
7,5,6,14,0.00101582649228711,0.00269348375823967,0.0325404983022087,0.0441297351636162,0.167558076508439,0.14926345207733,-0.121816217970175,-0.0124735386843763,-0.0105263285137284,0.117047833177108,240.59732802079
10,8,10,11,0.00153565453742117,0.0026317408390692,0.0634959736780605,0.0360231826724218,0.0482250712889501,-0.0418645614877591,-0.0447988561097505,0.0356039391770709,-0.0172090291682014,0.105524697444078,856.472803321397
7,9,11,8,0.00169570769910615,0.00163803109050271,0.0689007470220606,0.0582804237946025,-0.131173443130871,-0.204374597498551,0.0630936295827247,0.0524157583668883,0.0595965020094656,0.0812064279652206,951.189112740074
6,6,15,13,0.00210384829681687,0.00123998080232327,0.034128677992112,0.0651931439870966,-0.0882024804284976,-0.0300263990832445,-0.909672392683233,0.0387218210910789,0.000554240610815382,0.0884751205168356,1952.01610111396
8,6,5,7,0.00269204102375144,0.00192179054166266,0.0656818074826886,0.0500283816630442,-0.181242178540595,0.0835202218264197,-0.0378967360159128,-0.0294979516981621,-0.0199261825246707,0.102026486643001,322.532151738735
8,8,7,8,0.00264006238742737,0.00244192240365829,0.0695850319804119,0.0594371525477215,-0.133780755156684,-0.129123413862358,-0.146126322205079,0.0468498227004633,-0.00576768235376715,0.0633209258412639,1563.53988988615
7,6,14,8,0.00206179006933567,0.00148030350886854,0.0574220729646802,0.0687348922474869,-0.128620541858574,0.195027412967097,-0.588917287591469,-0.0181686590062168,-0.015174337178634,0.0653826853261877,3635.34740276972
5,4,14,8,0.00261868727606001,0.00191920723789116,0.068023985648712,0.0638823468432373,0.155030128928524,-0.0248657107258532,-1.11739458809332,0.0574091717204457,0.0179207305623486,0.101605296204996,1193.61145482845
5,10,12,8,0.00150809158317727,0.0016883949199628,0.0796147784810904,0.0374186711556155,0.0254513560286825,0.0774870643192238,-0.075814225770883,0.0205056011947901,0.0137489143737305,0.110364668004235,724.279299089404
5,7,14,14,0.00251662820904683,0.00116051216666783,0.0415762167699572,0.0430916800441878,2.89391562409702e-05,-0.0488959946235741,-0.300684745383842,-0.0424170525776899,-0.0110469851728335,0.101153598271342,1107.92293240739
5,4,11,10,0.00278765856392264,0.00132653553918141,0.0516352944597862,0.0734571612135152,-0.225987787363185,0.0109366221813433,-0.869674505397465,-0.0265638816814854,0.040810566035646,0.115562500402895,908.175523545346
6,8,9,13,0.00140684960407052,0.00146411346026576,0.0478352075818159,0.0373393822644305,0.220154966945698,0.226968287485922,-0.773267087503414,-0.0205066039693487,0.0351365040514517,0.0913279806180181,563.512540348751
6,4,13,6,0.00279000998831461,0.00284134438695264,0.0642169958458105,0.0598997320335187,-0.116398531621848,0.156104564182609,-0.810148726814651,0.0703241319025355,0.0588941954259043,0.0974127956062797,539.171788599646
9,5,11,15,0.0022877245012471,0.00252215255805324,0.0783068997851881,0.0451810394652839,0.21406979722755,-0.0508655719577794,-0.00538368022805069,-0.0381173159702209,-0.06975861193495,0.0894477635308328,2218.49648839291
7,10,15,13,0.00145869371063865,0.00279841143869399,0.0664691220097991,0.0306511537994454,-0.226588656864003,0.191093872634385,0.521052015626003,-0.055074069870513,-0.0542267527896904,0.0853478814688833,1054.77087594358
6,7,9,6,0.00183800359381957,0.00138992574500824,0.062454378525795,0.0591299224743819,-0.0184182180177998,-0.18393002363504,0.721737019166154,-0.050827242321763,0.0555974370448993,0.101427526817874,365.013779497415
4,4,5,10,0.00230506493079506,0.00216192939201735,0.0309283886757821,0.0477989994614367,0.146775709253663,0.0923427998396662,-0.875010067953469,0.0209541947052809,-0.0292608537790973,0.0529518887382149,333.685535475202
6,4,14,14,0.00108988543338016,0.0027348137618603,0.047459038105091,0.0322585864517827,-0.0807976347238623,-0.260955497894156,-1.16732191487911,0.0442802429755354,0.0406128513572821,0.0780561186114235,1115.37730834413
6,10,14,5,0.00209322500386985,0.00206000071988015,0.0769941474326906,0.0427628495709482,0.0530015684784588,-0.215671568698842,0.0729132920466785,-0.0339741356057533,-0.0209490615585913,0.0963469256521831,794.073361170332
10,4,5,13,0.00260185674021213,0.00207356741254362,0.0382420859377399,0.0471484966967761,-0.0992342263858958,0.225856450724567,-1.10218738061558,-0.00783384538614299,-0.00270231116284085,0.0911543522721833,441.066248597827
6,6,9,11,0.00239366896152362,0.0019431665562306,0.0375326218571841,0.0556577310346012,-0.165321892829678,-0.13925968221324,0.617439285997736,-0.0114472313896746,0.0103442667360219,0.0611697884604046,1747.5231400322
6,9,14,15,0.00295956208802479,0.00104298147190147,0.0756711197852505,0.0627861694642561,0.0975811525661253,0.157671419117654,0.148023947193847,-0.0117087218467024,0.0225025439528024,0.0558405298309415,10135.8170556545
7,9,9,12,0.00143454665388413,0.00111025170838135,0.078994194906712,0.039611120883066,-0.245918554876283,-0.083853086464624,0.464748565906383,-0.0532220956756355,0.0527863405925715,0.0682941647933114,1159.32631655753
9,10,10,8,0.00272673529616663,0.00207298026295472,0.0405379754426184,0.0741241875744318,-0.127574859618136,-0.221826173572703,-0.543800555733649,0.0196840107613103,0.0111148394144601,0.0940326586224771,1201.74227555818
6,8,9,13,0.00100234207904006,0.00295588417820981,0.0743365264558005,0.066669160435615,0.0535890018970139,0.128204857544327,0.619682486069692,-0.0457240951373834,0.0481314422796304,0.107420865303963,1733.73884601159
8,8,10,5,0.00121899318417231,0.00133578611330833,0.0551755082466745,0.0506944470149148,0.206238180050634,0.203532771422306,-0.57459494146396,0.0466038054267743,0.0152045940348844,0.0904742899562508,385.233907289769
8,4,15,8,0.00211725337708381,0.0018801126757166,0.0752945873585306,0.0332180488811707,-0.0618505364173361,0.086161592698982,-1.54707217919538,-0.0264154173088831,0.0151118649629082,0.0799012693979136,1075.54251852404
7,7,15,11,0.00107375468385112,0.00137426174756897,0.0778715096112437,0.0504668498360788,0.113685438084698,0.2155339584519,-0.248228252744646,-0.0580395812657932,-0.0133397867638193,0.116042322871433,1322.05086623735
4,9,13,11,0.00294536394061162,0.00272317173649314,0.0485852126528346,0.0794486649103224,-0.113092201649954,-0.00193603235708828,-0.642839339926454,-0.0391090837650357,0.050429812498898,0.0900088779395905,2334.94473786414
5,5,11,8,0.00276648723403917,0.0015181609693842,0.0475499080447037,0.037285598724377,0.0262177476565247,0.190823602774613,1.00181817796353,-0.00772026812724899,-0.00300638439721373,0.0773996070937086,757.746032598107
8,7,5,11,0.00139653565007404,0.00186389122600632,0.0681541254671685,0.0331166657533092,0.130874927943329,-0.0245368009018174,0.360273937749017,-0.00260178884169546,-0.00517547557560061,0.0885967249183126,530.199038612994
7,6,6,11,0.00190109741695107,0.00238747352878522,0.0664886250821689,0.058989186824094,0.132012400133787,0.0219964331169162,-0.919962558136838,-0.0207347118267218,0.0271843683191447,0.0596868256588626,2094.85596821863
7,10,5,5,0.00230450041156825,0.00184550338337266,0.0329416410474678,0.039188112173256,0.201276706592994,-0.00722890686291794,0.627220369866802,-0.0087324610541499,-0.0167596117603421,0.112300114166452,53.8327558884813
5,6,15,13,0.00242219444982393,0.00268958621116652,0.045447967799553,0.0534118710666749,-0.234262328357043,0.0236405335820572,-0.0821972333560242,0.0455179585461906,-0.0482292031262463,0.0655294230628983,2625.7637715806
10,10,14,15,0.0020177091470348,0.00254785861200066,0.0342760673785529,0.0633580473485885,0.091618535954714,0.205927805971273,0.118779674398513,0.00809761532389045,0.0162226448660301,0.0835961984575021,3238.90850902509
5,10,8,14,0.00102981120103223,0.00258001056107329,0.0691614857810337,0.0540014123838556,0.0692285563377346,-0.173291409586054,0.264498448599321,-0.0133028411298012,-0.0338794694041554,0.0759839090310957,2488.55961901624
8,5,13,11,0.0012843669228324,0.00144646491439219,0.0550249969484432,0.0331167795194691,0.0350643875939936,0.187424770014691,0.230278970987754,0.0420410447245948,-0.00910306315913676,0.104912669417502,582.657246684395
9,7,15,14,0.00125730826555577,0.00191310432275357,0.0409610629692932,0.0696593131077988,0.250714435570495,0.124728003707108,-0.0823292483902776,-0.0172396836752843,0.00192496969496456,0.0630974846645321,5390.85600900814
5,5,13,5,0.00239297535252687,0.00290576545387995,0.0424547447741083,0.0723855112994017,0.141122848905559,-0.193671387944203,-0.836513036546767,-0.00542515443880773,0.0141574300373379,0.0632776004323718,1643.25187207146
9,10,5,10,0.00273332269934777,0.0026532203928331,0.0679540825160165,0.030541903587621,0.167145311220997,0.0894690411631799,-0.536138551478466,-0.0190779578496733,-0.00978314813904983,0.0739402854824351,689.734842598181
